x1,T_C,P_mmHg,y1
0.8979591836734693,61.63265306122449,760,0.9538273827045727
0.9183673469387754,61.63265306122449,760,0.9635158914835105
0.9387755102040816,61.63265306122449,760,0.9729691397015939
0.9591836734693877,61.63265306122449,760,0.9821955936162091
0.9795918367346939,61.63265306122449,760,0.9912033180694345
1.0,61.63265306122449,760,1.0
0.0,62.44897959183673,760,0.0
0.02040816326530612,62.44897959183673,760,0.04657550242541831
0.04081632653061224,62.44897959183673,760,0.09072744860053594
0.061224489795918366,62.44897959183673,760,0.13264020635809104
0.08163265306122448,62.44897959183673,760,0.17247990539215285
0.1020408163265306,62.44897959183673,760,0.21039663803577152
0.12244897959183673,62.44897959183673,760,0.24652634886959643
0.14285714285714285,62.44897959183673,760,0.2809924633088026
0.16326530612244897,62.44897959183673,760,0.31390729628736064
0.18367346938775508,62.44897959183673,760,0.3453732749187289
0.2040816326530612,62.44897959183673,760,0.3754840031753139
0.22448979591836732,62.44897959183673,760,0.4043251918997162
0.24489795918367346,62.44897959183673,760,0.4319754736102278
0.26530612244897955,62.44897959183673,760,0.45850711841350283
0.2857142857142857,62.44897959183673,760,0.4839866647498037
0.3061224489795918,62.44897959183673,760,0.5084754765614552
0.32653061224489793,62.44897959183673,760,0.5320302367067818
0.3469387755102041,62.44897959183673,760,0.5547033849712827
0.36734693877551017,62.44897959183673,760,0.5765435078004056
0.3877551020408163,62.44897959183673,760,0.5975956858501548
0.4081632653061224,62.44897959183673,760,0.6179018045875949
0.42857142857142855,62.44897959183673,760,0.63750083244457
0.44897959183673464,62.44897959183673,760,0.6564290704114255
0.4693877551020408,62.44897959183673,760,0.674720376434375
0.4897959183673469,62.44897959183673,760,0.6924063675348933
0.5102040816326531,62.44897959183673,760,0.7095166021894957
0.5306122448979591,62.44897959183673,760,0.7260787451830194
0.5510204081632653,62.44897959183673,760,0.7421187168694187
0.5714285714285714,62.44897959183673,760,0.7576608285339738
0.5918367346938775,62.44897959183673,760,0.7727279053437176
0.6122448979591836,62.44897959183673,760,0.7873413981938493
0.6326530612244897,62.44897959183673,760,0.8015214856027588
0.6530612244897959,62.44897959183673,760,0.8152871666735515
0.673469387755102,62.44897959183673,760,0.8286563460226812
0.6938775510204082,62.44897959183673,760,0.8416459114740129
0.7142857142857142,62.44897959183673,760,0.8542718052272322
0.7346938775510203,62.44897959183673,760,0.8665490891312261
0.7551020408163265,62.44897959183673,760,0.8784920046243544
0.7755102040816326,62.44897959183673,760,0.8901140278431463
0.7959183673469387,62.44897959183673,760,0.901427920347763
0.8163265306122448,62.44897959183673,760,0.9124457758656424
0.836734693877551,62.44897959183673,760,0.9231790634132776
0.8571428571428571,62.44897959183673,760,0.9336386671193571
0.8775510204081632,62.44897959183673,760,0.9438349230399528
0.8979591836734693,62.44897959183673,760,0.953777653227523
0.9183673469387754,62.44897959183673,760,0.9634761972897882
0.9387755102040816,62.44897959183673,760,0.9729394416516224
0.9591836734693877,62.44897959183673,760,0.9821758467126752
0.9795918367346939,62.44897959183673,760,0.9911934720751701
1.0,62.44897959183673,760,1.0
0.0,63.265306122448976,760,0.0
0.02040816326530612,63.265306122448976,760,0.046525593108586845
0.04081632653061224,63.265306122448976,760,0.09063472461278749
0.061224489795918366,63.265306122448976,760,0.1325108897641992
0.08163265306122448,63.265306122448976,760,0.17231946405084694
0.1020408163265306,63.265306122448976,760,0.2102098859221919
0.12244897959183673,63.265306122448976,760,0.24631753141697024
0.14285714285714285,63.265306122448976,760,0.2807653302645044
0.16326530612244897,63.265306122448976,760,0.3136651641199967
0.18367346938775508,63.265306122448976,760,0.34511908044634576
0.2040816326530612,63.265306122448976,760,0.37522034979032226
0.22448979591836732,63.265306122448976,760,0.404054389528328
0.24489795918367346,63.265306122448976,760,0.43169957335130854
0.26530612244897955,63.265306122448976,760,0.4582279426445634
0.2857142857142857,63.265306122448976,760,0.4837058333592446
0.3061224489795918,63.265306122448976,760,0.5081944298604992
0.32653061224489793,63.265306122448976,760,0.5317502554873702
0.3469387755102041,63.265306122448976,760,0.5544256081040421
0.36734693877551017,63.265306122448976,760,0.5762689477068316
0.3877551020408163,63.265306122448976,760,0.59732524213316
0.4081632653061224,63.265306122448976,760,0.6176362760627496
0.42857142857142855,63.265306122448976,760,0.6372409277792594
0.44897959183673464,63.265306122448976,760,0.6561754175496055
0.4693877551020408,63.265306122448976,760,0.6744735309596642
0.4897959183673469,63.265306122448976,760,0.6921668201036147
0.5102040816326531,63.265306122448976,760,0.7092847851473553
0.5306122448979591,63.265306122448976,760,0.7258550384638385
0.5510204081632653,63.265306122448976,760,0.7419034532613193
0.5714285714285714,63.265306122448976,760,0.7574542983872609
0.5918367346938775,63.265306122448976,760,0.7725303607851509
0.6122448979591836,63.265306122448976,760,0.7871530569037805
0.6326530612244897,63.265306122448976,760,0.801342534204531
0.6530612244897959,63.265306122448976,760,0.8151177637784508
0.673469387755102,63.265306122448976,760,0.8284966249684372
0.6938775510204082,63.265306122448976,760,0.8414959827902712
0.7142857142857142,63.265306122448976,760,0.8541317588574338
0.7346938775510203,63.265306122448976,760,0.8664189964368681
0.7551020408163265,63.265306122448976,760,0.8783719201945858
0.7755102040816326,63.265306122448976,760,0.8900039911300125
0.7959183673469387,63.265306122448976,760,0.9013279571451084
0.8163265306122448,63.265306122448976,760,0.9123558996476544
0.836734693877551,63.265306122448976,760,0.9230992765468786
0.8571428571428571,63.265306122448976,760,0.9335689619630951
0.8775510204081632,63.265306122448976,760,0.9437752829406592
0.8979591836734693,63.265306122448976,760,0.9537280534247988
0.9183673469387754,63.265306122448976,760,0.9634366057373065
0.9387755102040816,63.265306122448976,760,0.9729098197632875
0.9591836734693877,63.265306122448976,760,0.9821561500408399
0.9795918367346939,63.265306122448976,760,0.9911836509273702
1.0,63.265306122448976,760,1.0
0.0,64.08163265306122,760,0.0
0.02040816326530612,64.08163265306122,760,0.04647591534487858
0.04081632653061224,64.08163265306122,760,0.09054242167629575
0.061224489795918366,64.08163265306122,760,0.13238214828301337
0.08163265306122448,64.08163265306122,760,0.17215972196898868
0.1020408163265306,64.08163265306122,760,0.21002393192281713
0.12244897959183673,64.08163265306122,760,0.24610958952334494
0.14285714285714285,64.08163265306122,760,0.28053913208354486
0.16326530612244897,64.08163265306122,760,0.3134240107409345
0.18367346938775508,64.08163265306122,760,0.3448658956454313
0.2040816326530612,64.08163265306122,760,0.3749577259017948
0.22448979591836732,64.08163265306122,760,0.40378462710709256
0.24489795918367346,64.08163265306122,760,0.4314247155622318
0.26530612244897955,64.08163265306122,760,0.45794980515801337
0.2857142857142857,64.08163265306122,760,0.4834260304053811
0.3061224489795918,64.08163265306122,760,0.5079143969903537
0.32653061224489793,64.08163265306122,760,0.5314712695025557
0.3469387755102041,64.08163265306122,760,0.5541488045455499
0.36734693877551017,64.08163265306122,760,0.5759953362340406
0.3877551020408163,64.08163265306122,760,0.5970557200747046
0.4081632653061224,64.08163265306122,760,0.6173716403794907
0.42857142857142855,64.08163265306122,760,0.6369818856448453
0.44897959183673464,64.08163265306122,760,0.6559225957248547
0.4693877551020408,64.08163265306122,760,0.6742274841122805
0.4897959183673469,64.08163265306122,760,0.6919280382038301
0.5102040816326531,64.08163265306122,760,0.7090537000523157
0.5306122448979591,64.08163265306122,760,0.7256320297884263
0.5510204081632653,64.08163265306122,760,0.7416888536201809
0.5714285714285714,64.08163265306122,760,0.7572483980817659
0.5918367346938775,64.08163265306122,760,0.7723334119995249
0.6122448979591836,64.08163265306122,760,0.7869652774665025
0.6326530612244897,64.08163265306122,760,0.8011641109640718
0.6530612244897959,64.08163265306122,760,0.8149488556363531
0.673469387755102,64.08163265306122,760,0.8283373656075066
0.6938775510204082,64.08163265306122,760,0.8413464831310837
0.7142857142857142,64.08163265306122,760,0.8539921092724252
0.7346938775510203,64.08163265306122,760,0.8662892687478226
0.7551020408163265,64.08163265306122,760,0.878252169476347
0.7755102040816326,64.08163265306122,760,0.8898942573406171
0.7959183673469387,64.08163265306122,760,0.9012282666002507
0.8163265306122448,64.08163265306122,760,0.9122662663553803
0.836734693877551,64.08163265306122,760,0.9230197034166441
0.8571428571428571,64.08163265306122,760,0.9334994419017684
0.8775510204081632,64.08163265306122,760,0.9437157998466862
0.8979591836734693,64.08163265306122,760,0.9536785830905393
0.9183673469387754,64.08163265306122,760,0.9633971166684864
0.9387755102040816,64.08163265306122,760,0.9728802739235723
0.9591836734693877,64.08163265306122,760,0.9821365035286971
0.9795918367346939,64.08163265306122,760,0.9911738545916484
1.0,64.08163265306122,760,1.0
0.0,64.89795918367346,760,0.0
0.02040816326530612,64.89795918367346,760,0.04642646782264172
0.04081632653061224,64.89795918367346,760,0.09045053747977001
0.061224489795918366,64.89795918367346,760,0.13225397885391324
0.08163265306122448,64.89795918367346,760,0.17200067553745166
0.1020408163265306,64.89795918367346,760,0.20983877204103013
0.12244897959183673,64.89795918367346,760,0.24590251893351855
0.14285714285714285,64.89795918367346,760,0.28031386435508254
0.16326530612244897,64.89795918367346,760,0.31318383166560815
0.18367346938775508,64.89795918367346,760,0.34461371602254576
0.2040816326530612,64.89795918367346,760,0.3746961270584059
0.22448979591836732,64.89795918367346,760,0.4035159002665134
0.24489795918367346,64.89795918367346,760,0.43115089598587675
0.26530612244897955,64.89795918367346,760,0.4576727018321955
0.2857142857142857,64.89795918367346,760,0.4831472519190455
0.3061224489795918,64.89795918367346,760,0.5076353741464433
0.32653061224489793,64.89795918367346,760,0.5311932751204694
0.3469387755102041,64.89795918367346,760,0.5538729708415322
0.36734693877551017,64.89795918367346,760,0.5757226701076449
0.3877551020408163,64.89795918367346,760,0.5967871165804965
0.4081632653061224,64.89795918367346,760,0.6171078946221726
0.42857142857142855,64.89795918367346,760,0.636723703301572
0.44897959183673464,64.89795918367346,760,0.6556706023695243
0.4693877551020408,64.89795918367346,760,0.6739822334921123
0.4897959183673469,64.89795918367346,760,0.691690019597799
0.5102040816326531,64.89795918367346,760,0.7088233448234074
0.5306122448979591,64.89795918367346,760,0.7254097172266738
0.5510204081632653,64.89795918367346,760,0.7414749161606451
0.5714285714285714,64.89795918367346,760,0.7570431259706565
0.5918367346938775,64.89795918367346,760,0.7721370574722627
0.6122448979591836,64.89795918367346,760,0.7867780584934362
0.6326530612244897,64.89795918367346,760,0.8009862146125956
0.6530612244897959,64.89795918367346,760,0.8147804410921564
0.673469387755102,64.89795918367346,760,0.8281785668924792
0.6938775510204082,64.89795918367346,760,0.8411974115508827
0.7142857142857142,64.89795918367346,760,0.853852855622789
0.7346938775510203,64.89795918367346,760,0.8661599053053005
0.7551020408163265,64.89795918367346,760,0.8781327517961336
0.7755102040816326,64.89795918367346,760,0.8897848258815799
0.7959183673469387,64.89795918367346,760,0.9011288481949598
0.8163265306122448,64.89795918367346,760,0.9121768755409553
0.836734693877551,64.89795918367346,760,0.9229403436404748
0.8571428571428571,64.89795918367346,760,0.9334301066146313
0.8775510204081632,64.89795918367346,760,0.9436564734944116
0.8979591836734693,64.89795918367346,760,0.9536292420141942
0.9183673469387754,64.89795918367346,760,0.9633577299219737
0.9387755102040816,64.89795918367346,760,0.9728508040166133
0.9591836734693877,64.89795918367346,760,0.9821169071023327
0.9795918367346939,64.89795918367346,760,0.9911640830326608
1.0,64.89795918367346,760,1.0
0.0,65.71428571428571,760,0.0
0.02040816326530612,65.71428571428571,760,0.04637724923550333
0.04081632653061224,65.71428571428571,760,0.09035906972021876
0.061224489795918366,65.71428571428571,760,0.13212637842594993
0.08163265306122448,65.71428571428571,760,0.1718423211569675
0.1020408163265306,65.71428571428571,760,0.2096544022894223
0.12244897959183673,65.71428571428571,760,0.2456963154002769
0.14285714285714285,65.71428571428571,760,0.28008952267467174
0.16326530612244897,65.71428571428571,760,0.31294462241403365
0.18367346938775508,65.71428571428571,760,0.344362537086908
0.2040816326530612,65.71428571428571,760,0.3744355488095376
0.22448979591836732,65.71428571428571,760,0.4032482046358843
0.24489795918367346,65.71428571428571,760,0.43087811036207196
0.26530612244897955,65.71428571428571,760,0.4573966285406687
0.2857142857142857,65.71428571428571,760,0.48286949392467904
0.3061224489795918,65.71428571428571,760,0.5073573575163353
0.32653061224489793,65.71428571428571,760,0.5309162687000639
0.3469387755102041,65.71428571428571,760,0.5535981035273653
0.36734693877551017,65.71428571428571,760,0.5754509460418851
0.3877551020408163,65.71428571428571,760,0.5965194285439962
0.4081632653061224,65.71428571428571,760,0.6168450358621693
0.42857142857142855,65.71428571428571,760,0.636466377996103
0.44897959183673464,65.71428571428571,760,0.6554194349019151
0.4693877551020408,65.71428571428571,760,0.67373777668465
0.4897959183673469,65.71428571428571,760,0.6914527620331521
0.5102040816326531,65.71428571428571,760,0.7085937173649066
0.5306122448979591,65.71428571428571,760,0.7251880988336958
0.5510204081632653,65.71428571428571,760,0.7412616390826487
0.5714285714285714,65.71428571428571,760,0.7568384803925539
0.5918367346938775,65.71428571428571,760,0.7719412956744807
0.6122448979591836,65.71428571428571,760,0.7865913985820078
0.6326530612244897,65.71428571428571,760,0.8008088438677043
0.6530612244897959,65.71428571428571,760,0.8146125189775907
0.673469387755102,65.71428571428571,760,0.828020227763279
0.6938775510204082,65.71428571428571,760,0.8410487670919892
0.7142857142857142,65.71428571428571,760,0.8537139970475995
0.7346938775510203,65.71428571428571,760,0.8660309053396511
0.7551020408163265,65.71428571428571,760,0.8780136664702651
0.7755102040816326,65.71428571428571,760,0.8896756961500659
0.7959183673469387,65.71428571428571,760,0.9010297014023056
0.8163265306122448,65.71428571428571,760,0.9120877267485967
0.836734693877551,65.71428571428571,760,0.9228611968291641
0.8571428571428571,65.71428571428571,760,0.9333609557746624
0.8775510204081632,65.71428571428571,760,0.9435973036147896
0.8979591836734693,65.71428571428571,760,0.9535800299806606
0.9183673469387754,65.71428571428571,760,0.9633184453327482
0.9387755102040816,65.71428571428571,760,0.9728214099237809
0.9591836734693877,65.71428571428571,760,0.9820973606859796
0.9795918367346939,65.71428571428571,760,0.9911543362141325
1.0,65.71428571428571,760,1.0
0.0,66.53061224489795,760,0.0
0.02040816326530612,66.53061224489795,760,0.04632825828245367
0.04081632653061224,66.53061224489795,760,0.09026801610312163
0.061224489795918366,66.53061224489795,760,0.13199934395810414
0.08163265306122448,66.53061224489795,760,0.17168465523846502
0.1020408163265306,66.53061224489795,760,0.20947081869020798
0.12244897959183673,66.53061224489795,760,0.24549097468487585
0.14285714285714285,66.53061224489795,760,0.27986610264480405
0.16326530612244897,66.53061224489795,760,0.31270637851140237
0.18367346938775508,66.53061224489795,760,0.3441123543510326
0.2040816326530612,66.53061224489795,760,0.3741759867059536
0.22448979591836732,66.53061224489795,760,0.4029815358439933
0.24489795918367346,66.53061224489795,760,0.43060635442832257
0.26530612244897955,66.53061224489795,760,0.4571215811529507
0.2857142857142857,66.53061224489795,760,0.48259275244108757
0.3061224489795918,66.53061224489795,760,0.5070803432805001
0.32653061224489793,66.53061224489795,760,0.5306402465918775
0.3469387755102041,66.53061224489795,760,0.5533241991288385
0.36734693877551017,66.53061224489795,760,0.5751801607403868
0.3877551020408163,66.53061224489795,760,0.5962526528471642
0.4081632653061224,66.53061224489795,760,0.6165830611586074
0.42857142857142855,66.53061224489795,760,0.6362099069622421
0.44897959183673464,66.53061224489795,760,0.6551690907269833
0.4693877551020408,66.53061224489795,760,0.6734941112616739
0.4897959183673469,66.53061224489795,760,0.6912162632435577
0.5102040816326531,66.53061224489795,760,0.7083648155669824
0.5306122448979591,66.53061224489795,760,0.7249671726504536
0.5510204081632653,66.53061224489795,760,0.7410490205720225
0.5714285714285714,66.53061224489795,760,0.7566344596721061
0.5918367346938775,66.53061224489795,760,0.771746125063535
0.6122448979591836,66.53061224489795,760,0.7864052963161708
0.6326530612244897,66.53061224489795,760,0.800631997433883
0.6530612244897959,66.53061224489795,760,0.814445088111685
0.673469387755102,66.53061224489795,760,0.8278623471476044
0.6938775510204082,66.53061224489795,760,0.8409005487850256
0.7142857142857142,66.53061224489795,760,0.8535755326748075
0.7346938775510203,66.53061224489795,760,0.8659022680707174
0.7551020408163265,66.53061224489795,760,0.8778949128052128
0.7755102040816326,66.53061224489795,760,0.8895668675340863
0.7959183673469387,66.53061224489795,760,0.9009308256869296
0.8163265306122448,66.53061224489795,760,0.9119988195148488
0.836734693877551,66.53061224489795,760,0.9227822625866122
0.8571428571428571,66.53061224489795,760,0.9332919890487517
0.8775510204081632,66.53061224489795,760,0.9435382899335109
0.8979591836734693,66.53061224489795,760,0.9535309467704155
0.9183673469387754,66.53061224489795,760,0.9632792627322292
0.9387755102040816,66.53061224489795,760,0.9727920915237589
0.9591836734693877,66.53061224489795,760,0.9820778642020699
0.9795918367346939,66.53061224489795,760,0.9911446140988834
1.0,66.53061224489795,760,1.0
0.0,67.34693877551021,760,0.0
0.02040816326530612,67.34693877551021,760,0.04627949366792594
0.04081632653061224,67.34693877551021,760,0.09017737434259274
0.061224489795918366,67.34693877551021,760,0.13187287241953186
0.08163265306122448,67.34693877551021,760,0.17152767420339507
0.1020408163265306,67.34693877551021,760,0.20928801727562188
0.12244897959183673,67.34693877551021,760,0.2452864925575044
0.14285714285714285,67.34693877551021,760,0.2796435998754305
0.16326530612244897,67.34693877551021,760,0.3124690954886536
0.18367346938775508,67.34693877551021,760,0.3438631633313455
0.2040816326530612,67.34693877551021,760,0.37391743630045077
0.22448979591836732,67.34693877551021,760,0.40271588951980286
0.24489795918367346,67.34693877551021,760,0.4303356239205132
0.26530612244897955,67.34693877551021,760,0.45684755553524004
0.2857142857142857,67.34693877551021,760,0.4823170234821729
0.3061224489795918,67.34693877551021,760,0.5068043276130513
0.32653061224489793,67.34693877551021,760,0.5303652051387755
0.3469387755102041,67.34693877551021,760,0.5530512541628934
0.36734693877551017,67.34693877551021,760,0.5749103108968955
0.3877551020408163,67.34693877551021,760,0.5959867863611875
0.4081632653061224,67.34693877551021,760,0.616321967559083
0.42857142857142855,67.34693877551021,760,0.6359542874216358
0.44897959183673464,67.34693877551021,760,0.6549195672370246
0.4693877551020408,67.34693877551021,760,0.6732512347819214
0.4897959183673469,67.34693877551021,760,0.6909805209493695
0.5102040816326531,67.34693877551021,760,0.7081366373063234
0.5306122448979591,67.34693877551021,760,0.7247469367043606
0.5510204081632653,67.34693877551021,760,0.7408370588010732
0.5714285714285714,67.34693877551021,760,0.7564310621205473
0.5918367346938775,67.34693877551021,760,0.7715515440835564
0.6122448979591836,67.34693877551021,760,0.7862197502669145
0.6326530612244897,67.34693877551021,760,0.8004556740029799
0.6530612244897959,67.34693877551021,760,0.8142781473012246
0.673469387755102,67.34693877551021,760,0.8277049239613568
0.6938775510204082,67.34693877551021,760,0.8407527556493174
0.7142857142857142,67.34693877551021,760,0.8534374616216132
0.7346938775510203,67.34693877551021,760,0.8657739927081842
0.7551020408163265,67.34693877551021,760,0.87777649009792
0.7755102040816326,67.34693877551021,760,0.8894583394127898
0.7959183673469387,67.34693877551021,760,0.9008322205053094
0.8163265306122448,67.34693877551021,760,0.9119101533688199
0.836734693877551,67.34693877551021,760,0.9227035405100373
0.8571428571428571,67.34693877551021,760,0.9332232060978846
0.8775510204081632,67.34693877551021,760,0.94347943217116
0.8979591836734693,67.34693877551021,760,0.9534819921596465
0.9183673469387754,67.34693877551021,760,0.9632401819483793
0.9387755102040816,67.34693877551021,760,0.9727628486926213
0.9591836734693877,67.34693877551021,760,0.9820584175712853
0.9795918367346939,67.34693877551021,760,0.9911349166488541
1.0,67.34693877551021,760,1.0
0.0,68.16326530612245,760,0.0
0.02040816326530612,68.16326530612245,760,0.04623095410187271
0.04081632653061224,68.16326530612245,760,0.0900871421615377
0.061224489795918366,68.16326530612245,760,0.1317469607898018
0.08163265306122448,68.16326530612245,760,0.17137137448404435
0.1020408163265306,68.16326530612245,760,0.20910599408830388
0.12244897959183673,68.16326530612245,760,0.24508286479773395
0.14285714285714285,68.16326530612245,760,0.2794220099844672
0.16326530612244897,68.16326530612245,760,0.3122327688830303
0.18367346938775508,68.16326530612245,760,0.34361495954878246
0.2040816326530612,68.16326530612245,760,0.3736598931484931
0.22448979591836732,68.16326530612245,760,0.40245126129311265
0.24489795918367346,68.16326530612245,760,0.430065914573594
0.26530612244897955,68.16326530612245,760,0.4565745475511168
0.2857142857142857,68.16326530612245,760,0.4820423030576479
